"subj" "group" "tree" "cat" "rt"
22 0 1 3 619
22 0 1 3 700
22 0 1 3 616
22 0 1 3 756
22 0 1 3 735
22 0 1 3 661
22 0 1 3 425
22 0 1 3 613
23 0 0 0 694
23 0 0 0 685
23 0 0 0 601
23 0 0 0 494
23 0 0 0 941
23 0 0 0 670
23 0 0 0 533
23 0 0 0 686
23 0 0 0 690
23 0 0 0 517
23 0 0 0 488
23 0 0 0 536
23 0 0 0 907
23 0 0 0 669
23 0 0 0 910
23 0 0 0 811
23 0 0 1 1084
23 0 0 1 912
23 0 0 1 1156
23 0 0 1 716
23 0 0 1 1012
23 0 0 1 842
23 0 0 1 642
23 0 0 1 916
23 0 0 1 1225
23 0 0 1 1109
23 0 0 1 604
23 0 0 1 672
23 0 0 1 1301
23 0 0 1 962
23 0 1 2 702
23 0 1 2 1382
23 0 1 2 738
23 0 1 2 773
23 0 1 2 824
23 0 1 2 491
23 0 1 2 723
23 0 1 2 989
23 0 1 2 877
23 0 1 3 626
23 0 1 3 395
23 0 1 3 747
23 0 1 3 823
23 0 1 3 1328
23 0 1 3 766
23 0 1 3 705
23 0 1 3 726
23 0 1 3 438
23 0 1 3 962
23 0 1 3 696
23 0 1 3 480
23 0 1 3 507
23 0 1 3 711
23 0 1 3 1291
23 0 1 3 843
23 0 1 3 631
23 0 1 3 605
23 0 1 3 740
23 0 1 3 1645
23 0 1 3 583
24 0 0 0 687
24 0 0 0 1708
24 0 0 0 1121
24 0 0 0 637
24 0 0 0 897
24 0 0 0 1425
24 0 0 0 851
24 0 0 0 732
24 0 0 0 675
24 0 0 0 920
24 0 0 0 514
24 0 0 0 1311
24 0 0 0 652
24 0 0 0 653
24 0 0 0 910
24 0 0 0 751
24 0 0 0 716
24 0 0 0 1336
24 0 0 0 725
24 0 0 0 904
24 0 0 0 1457
24 0 0 0 633
24 0 0 1 1189
24 0 0 1 1905
24 0 0 1 1430
24 0 0 1 1075
24 0 0 1 1221
24 0 0 1 1176
24 0 0 1 1097
24 0 0 1 1639
24 0 1 2 1140
24 0 1 2 1587
24 0 1 2 1089
24 0 1 2 965
24 0 1 2 957
24 0 1 2 1207
24 0 1 2 1346
24 0 1 2 1254
24 0 1 2 1178
24 0 1 2 611
24 0 1 2 1460
24 0 1 2 1005
24 0 1 2 946
24 0 1 2 863
24 0 1 3 729
24 0 1 3 1281
24 0 1 3 1169
24 0 1 3 1150
24 0 1 3 995
24 0 1 3 671
24 0 1 3 727
24 0 1 3 1039
24 0 1 3 1842
24 0 1 3 1049
24 0 1 3 764
24 0 1 3 432
24 0 1 3 644
24 0 1 3 616
24 0 1 3 920
24 0 1 3 1380
25 0 0 0 768
25 0 0 0 648
25 0 0 0 768
25 0 0 0 779
25 0 0 0 658
25 0 0 0 442
25 0 0 0 1250
25 0 0 0 530
25 0 0 0 749
25 0 0 0 920
25 0 0 0 574
25 0 0 0 1147
25 0 0 0 583
25 0 0 0 554
25 0 0 0 547
25 0 0 0 734
25 0 0 0 687
25 0 0 0 593
25 0 0 0 429
25 0 0 1 518
25 0 0 1 639
25 0 0 1 592
25 0 0 1 696
25 0 0 1 633
25 0 0 1 685
25 0 0 1 813
25 0 0 1 486
25 0 0 1 663
25 0 0 1 602
25 0 0 1 763
25 0 1 2 681
25 0 1 2 767
25 0 1 2 652
25 0 1 2 557
25 0 1 2 595
25 0 1 2 697
25 0 1 2 930
25 0 1 2 1259
25 0 1 2 745
25 0 1 3 516
25 0 1 3 535
25 0 1 3 790
25 0 1 3 809
25 0 1 3 486
25 0 1 3 643
25 0 1 3 823
25 0 1 3 551
25 0 1 3 683
25 0 1 3 531
25 0 1 3 743
25 0 1 3 565
25 0 1 3 652
25 0 1 3 498
25 0 1 3 1020
25 0 1 3 803
25 0 1 3 714
25 0 1 3 561
25 0 1 3 738
25 0 1 3 795
25 0 1 3 714
26 0 0 0 681
26 0 0 0 737
26 0 0 0 660
26 0 0 0 931
26 0 0 0 1063
26 0 0 0 1389
26 0 0 0 1484
26 0 0 0 861
26 0 0 0 554
26 0 0 0 1180
26 0 0 0 716
26 0 0 0 969
26 0 0 0 1293
26 0 0 0 576
26 0 0 0 1137
26 0 0 0 674
26 0 0 0 488
26 0 0 0 705
26 0 0 0 1202
26 0 0 0 1079
26 0 0 0 551
26 0 0 1 854
26 0 0 1 776
26 0 0 1 630
26 0 0 1 1137
26 0 0 1 568
26 0 0 1 814
26 0 0 1 740
26 0 0 1 598
26 0 0 1 1561
26 0 1 2 725
26 0 1 2 748
26 0 1 2 936
26 0 1 2 1173
26 0 1 2 1128
26 0 1 3 426
26 0 1 3 681
26 0 1 3 1030
26 0 1 3 286
26 0 1 3 1344
26 0 1 3 1004
26 0 1 3 622
26 0 1 3 743
26 0 1 3 1291
26 0 1 3 492
26 0 1 3 963
26 0 1 3 545
26 0 1 3 661
26 0 1 3 894
26 0 1 3 592
26 0 1 3 617
26 0 1 3 664
26 0 1 3 1152
26 0 1 3 890
26 0 1 3 787
26 0 1 3 1027
26 0 1 3 475
26 0 1 3 609
26 0 1 3 660
26 0 1 3 431
27 0 0 0 829
27 0 0 0 585
27 0 0 0 929
27 0 0 0 748
27 0 0 0 1024
27 0 0 0 728
27 0 0 0 549
27 0 0 0 737
27 0 0 0 695
27 0 0 0 488
27 0 0 0 470
27 0 0 0 469
27 0 0 0 898
27 0 0 0 631
27 0 0 0 531
27 0 0 0 789
27 0 0 0 739
27 0 0 0 606
27 0 0 0 529
27 0 0 0 690
27 0 0 0 538
27 0 0 1 661
27 0 0 1 545
27 0 0 1 1015
27 0 0 1 659
27 0 0 1 569
27 0 0 1 1122
27 0 0 1 509
27 0 0 1 576
27 0 0 1 720
27 0 1 2 799
27 0 1 2 766
27 0 1 2 495
27 0 1 2 613
27 0 1 2 706
27 0 1 2 731
27 0 1 2 744
27 0 1 2 755
27 0 1 2 930
27 0 1 3 452
27 0 1 3 502
27 0 1 3 535
27 0 1 3 629
27 0 1 3 478
27 0 1 3 429
27 0 1 3 495
27 0 1 3 829
27 0 1 3 578
27 0 1 3 745
27 0 1 3 397
27 0 1 3 614
27 0 1 3 468
27 0 1 3 897
27 0 1 3 523
27 0 1 3 589
27 0 1 3 743
27 0 1 3 496
27 0 1 3 513
27 0 1 3 621
27 0 1 3 409
28 0 0 0 582
28 0 0 0 736
28 0 0 0 637
28 0 0 0 633
28 0 0 0 980
28 0 0 0 624
28 0 0 0 647
28 0 0 0 496
28 0 0 0 672
28 0 0 0 690
28 0 0 0 693
28 0 0 0 899
28 0 0 0 593
28 0 0 0 749
28 0 0 0 761
28 0 0 0 605
28 0 0 0 663
28 0 0 0 862
28 0 0 0 692
28 0 0 0 699
28 0 0 1 369
28 0 0 1 421
28 0 0 1 391
28 0 0 1 579
28 0 0 1 779
28 0 0 1 872
28 0 0 1 693
28 0 0 1 651
28 0 0 1 716
28 0 0 1 522
28 0 1 2 683
28 0 1 2 853
28 0 1 2 513
28 0 1 2 819
28 0 1 2 813
28 0 1 2 821
28 0 1 3 465
28 0 1 3 630
28 0 1 3 596
28 0 1 3 534
28 0 1 3 559
28 0 1 3 701
28 0 1 3 577
28 0 1 3 696
28 0 1 3 725
28 0 1 3 539
28 0 1 3 513
28 0 1 3 467
28 0 1 3 500
28 0 1 3 623
28 0 1 3 574
28 0 1 3 381
28 0 1 3 450
28 0 1 3 581
28 0 1 3 651
28 0 1 3 442
28 0 1 3 478
28 0 1 3 376
28 0 1 3 666
28 0 1 3 492
29 0 0 0 751
29 0 0 0 998
29 0 0 0 1891
29 0 0 0 1124
29 0 0 0 1157
29 0 0 0 730
29 0 0 0 696
29 0 0 0 1023
29 0 0 0 841
29 0 0 0 1041
29 0 0 0 964
29 0 0 0 682
29 0 0 0 1261
29 0 0 0 1092
29 0 0 0 809
29 0 0 0 1054
29 0 0 0 858
29 0 0 0 1196
29 0 0 0 490
29 0 0 0 1101
29 0 0 0 550
29 0 0 0 983
29 0 0 0 816
29 0 0 0 1242
29 0 0 1 797
29 0 0 1 3666
29 0 0 1 1540
29 0 0 1 1115
29 0 0 1 932
29 0 0 1 805
29 0 1 2 1599
29 0 1 2 1279
29 0 1 2 1356
29 0 1 2 1553
29 0 1 2 664
29 0 1 2 1131
29 0 1 2 2253
29 0 1 2 1696
29 0 1 2 946
29 0 1 3 667
29 0 1 3 575
29 0 1 3 692
29 0 1 3 957
29 0 1 3 770
29 0 1 3 732
29 0 1 3 809
29 0 1 3 1033
29 0 1 3 1186
29 0 1 3 1073
29 0 1 3 670
29 0 1 3 1051
29 0 1 3 682
29 0 1 3 1573
29 0 1 3 666
29 0 1 3 790
29 0 1 3 1398
29 0 1 3 594
29 0 1 3 997
29 0 1 3 1471
29 0 1 3 588
30 0 0 0 440
30 0 0 0 806
30 0 0 0 355
30 0 0 0 658
30 0 0 0 570
30 0 0 0 446
30 0 0 0 744
30 0 0 0 505
30 0 0 0 710
30 0 0 0 692
30 0 0 0 757
30 0 0 0 797
30 0 0 0 609
30 0 0 0 480
30 0 0 0 716
30 0 0 0 607
30 0 0 0 530
30 0 0 0 724
30 0 0 0 846
30 0 0 0 653
30 0 0 0 835
30 0 0 1 605
30 0 0 1 660
30 0 0 1 580
30 0 0 1 559
30 0 0 1 492
30 0 0 1 684
30 0 0 1 930
30 0 0 1 494
30 0 0 1 427
30 0 1 2 870
30 0 1 2 557
30 0 1 2 701
30 0 1 2 809
30 0 1 2 844
30 0 1 2 700
30 0 1 2 829
30 0 1 2 767
30 0 1 2 886
30 0 1 2 967
30 0 1 2 1228
30 0 1 3 595
30 0 1 3 752
30 0 1 3 409
30 0 1 3 420
30 0 1 3 400
30 0 1 3 642
30 0 1 3 531
30 0 1 3 851
30 0 1 3 594
30 0 1 3 791
30 0 1 3 412
30 0 1 3 628
30 0 1 3 474
30 0 1 3 591
30 0 1 3 915
30 0 1 3 382
30 0 1 3 598
30 0 1 3 338
30 0 1 3 447
31 0 0 0 494
31 0 0 0 1749
31 0 0 0 728
31 0 0 0 882
31 0 0 0 568
31 0 0 0 1203
31 0 0 0 1028
31 0 0 0 687
31 0 0 0 870
31 0 0 0 611
31 0 0 0 970
31 0 0 0 1651
31 0 0 0 878
31 0 0 0 890
31 0 0 0 685
31 0 0 0 734
31 0 0 0 551
31 0 0 0 510
31 0 0 0 559
31 0 0 0 650
31 0 0 0 809
31 0 0 0 638
31 0 0 0 573
31 0 0 1 857
31 0 0 1 795
31 0 0 1 592
31 0 0 1 740
31 0 0 1 783
31 0 0 1 1039
31 0 0 1 708
31 0 1 2 793
31 0 1 2 921
31 0 1 2 996
31 0 1 2 705
31 0 1 2 718
31 0 1 2 861
31 0 1 2 703
31 0 1 2 868
31 0 1 2 736
31 0 1 2 582
31 0 1 2 807
31 0 1 2 657
31 0 1 2 913
31 0 1 3 714
31 0 1 3 464
31 0 1 3 685
31 0 1 3 387
31 0 1 3 658
31 0 1 3 646
31 0 1 3 662
31 0 1 3 446
31 0 1 3 1015
31 0 1 3 633
31 0 1 3 506
31 0 1 3 678
31 0 1 3 721
31 0 1 3 466
31 0 1 3 1144
31 0 1 3 547
31 0 1 3 483
32 0 0 0 742
32 0 0 0 902
32 0 0 0 463
32 0 0 0 1262
32 0 0 0 502
32 0 0 0 684
32 0 0 0 749
32 0 0 0 658
32 0 0 0 917
32 0 0 0 872
32 0 0 0 747
32 0 0 0 670
32 0 0 0 670
32 0 0 0 760
32 0 0 0 852
32 0 0 0 527
32 0 0 0 920
32 0 0 0 742
32 0 0 0 1131
32 0 0 0 647
32 0 0 0 804
32 0 0 1 919
32 0 0 1 504
32 0 0 1 546
32 0 0 1 1166
32 0 0 1 627
32 0 0 1 848
32 0 0 1 1121
32 0 0 1 552
32 0 0 1 389
32 0 1 2 832
32 0 1 2 845
32 0 1 2 1294
32 0 1 2 626
32 0 1 2 930
32 0 1 2 778
32 0 1 2 1002
32 0 1 2 917
32 0 1 2 691
32 0 1 2 925
32 0 1 2 856
32 0 1 2 672
32 0 1 3 349
32 0 1 3 621
32 0 1 3 394
32 0 1 3 583
32 0 1 3 775
32 0 1 3 733
32 0 1 3 642
32 0 1 3 412
32 0 1 3 401
32 0 1 3 553
32 0 1 3 496
32 0 1 3 492
32 0 1 3 814
32 0 1 3 700
32 0 1 3 337
32 0 1 3 711
32 0 1 3 586
32 0 1 3 615
33 0 0 0 902
33 0 0 0 431
33 0 0 0 522
33 0 0 0 1122
33 0 0 0 615
33 0 0 0 710
33 0 0 0 591
33 0 0 0 490
33 0 0 0 673
33 0 0 0 696
33 0 0 0 414
33 0 0 0 542
33 0 0 0 563
33 0 0 0 461
33 0 0 0 672
33 0 0 0 724
33 0 0 0 627
33 0 0 0 939
33 0 0 0 922
33 0 0 1 452
33 0 0 1 831
33 0 0 1 649
33 0 0 1 462
33 0 0 1 803
33 0 0 1 680
33 0 0 1 645
33 0 0 1 1124
33 0 0 1 689
33 0 0 1 687
33 0 0 1 796
33 0 1 2 1046
33 0 1 2 803
33 0 1 2 718
33 0 1 2 604
33 0 1 2 709
33 0 1 2 918
33 0 1 2 466
33 0 1 3 751
33 0 1 3 538
33 0 1 3 652
33 0 1 3 525
33 0 1 3 700
33 0 1 3 912
33 0 1 3 397
33 0 1 3 511
33 0 1 3 711
33 0 1 3 547
33 0 1 3 387
33 0 1 3 540
33 0 1 3 583
33 0 1 3 805
33 0 1 3 429
33 0 1 3 652
33 0 1 3 679
33 0 1 3 646
33 0 1 3 415
33 0 1 3 401
33 0 1 3 736
33 0 1 3 469
33 0 1 3 778
34 0 0 0 1475
34 0 0 0 616
34 0 0 0 649
34 0 0 0 856
34 0 0 0 841
34 0 0 0 649
34 0 0 0 755
34 0 0 0 529
34 0 0 0 772
34 0 0 0 766
34 0 0 0 1395
34 0 0 0 697
34 0 0 0 521
34 0 0 0 1119
34 0 0 0 999
34 0 0 0 615
34 0 0 0 662
34 0 0 0 678
34 0 0 1 791
34 0 0 1 1265
34 0 0 1 934
34 0 0 1 1494
34 0 0 1 1083
34 0 0 1 970
34 0 0 1 918
34 0 0 1 1297
34 0 0 1 1093
34 0 0 1 1840
34 0 0 1 1478
34 0 0 1 1141
34 0 1 2 1881
34 0 1 2 694
34 0 1 2 676
34 0 1 2 1508
34 0 1 2 1393
34 0 1 2 1149
34 0 1 2 1607
34 0 1 2 630
34 0 1 2 1796
34 0 1 3 925
34 0 1 3 1874
34 0 1 3 922
34 0 1 3 547
34 0 1 3 1580
34 0 1 3 462
34 0 1 3 600
34 0 1 3 1624
34 0 1 3 1963
34 0 1 3 2064
34 0 1 3 1499
34 0 1 3 831
34 0 1 3 717
34 0 1 3 1393
34 0 1 3 706
34 0 1 3 714
34 0 1 3 980
34 0 1 3 507
34 0 1 3 789
34 0 1 3 664
34 0 1 3 504
35 0 0 0 684
35 0 0 0 951
35 0 0 0 1094
35 0 0 0 719
35 0 0 0 749
35 0 0 0 805
35 0 0 0 830
35 0 0 0 627
35 0 0 0 966
35 0 0 0 650
35 0 0 0 660
35 0 0 0 913
35 0 0 0 786
35 0 0 0 626
35 0 0 0 951
35 0 0 0 670
35 0 0 0 1621
35 0 0 0 599
35 0 0 0 1156
35 0 0 0 1054
35 0 0 0 933
35 0 0 0 546
35 0 0 1 646
35 0 0 1 930
35 0 0 1 1211
35 0 0 1 760
35 0 0 1 796
35 0 0 1 814
35 0 0 1 694
35 0 0 1 836
35 0 1 2 1243
35 0 1 2 1292
35 0 1 2 701
35 0 1 2 1167
35 0 1 2 1400
35 0 1 2 769
35 0 1 2 653
35 0 1 2 794
35 0 1 2 1550
35 0 1 2 1700
35 0 1 2 950
35 0 1 3 842
35 0 1 3 604
35 0 1 3 933
35 0 1 3 803
35 0 1 3 909
35 0 1 3 1259
35 0 1 3 801
35 0 1 3 569
35 0 1 3 522
35 0 1 3 474
35 0 1 3 449
35 0 1 3 964
35 0 1 3 911
35 0 1 3 477
35 0 1 3 517
35 0 1 3 711
35 0 1 3 726
35 0 1 3 759
35 0 1 3 639
36 0 0 0 982
36 0 0 0 1251
36 0 0 0 695
36 0 0 0 486
36 0 0 0 742
36 0 0 0 748
36 0 0 0 648
36 0 0 0 998
36 0 0 0 493
36 0 0 0 962
36 0 0 0 663
36 0 0 0 573
36 0 0 0 955
36 0 0 0 761
36 0 0 0 754
36 0 0 0 728
36 0 0 1 785
36 0 0 1 1157
36 0 0 1 686
36 0 0 1 546
36 0 0 1 615
36 0 0 1 895
36 0 0 1 752
36 0 0 1 712
36 0 0 1 1330
36 0 0 1 628
36 0 0 1 821
36 0 0 1 603
36 0 0 1 710
36 0 0 1 789
36 0 1 2 591
36 0 1 2 1098
36 0 1 2 675
36 0 1 2 667
36 0 1 2 645
36 0 1 2 1035
36 0 1 2 920
36 0 1 2 780
36 0 1 3 866
36 0 1 3 542
36 0 1 3 592
36 0 1 3 433
36 0 1 3 611
36 0 1 3 705
36 0 1 3 781
36 0 1 3 767
36 0 1 3 554
36 0 1 3 993
36 0 1 3 849
36 0 1 3 503
36 0 1 3 725
36 0 1 3 775
36 0 1 3 747
36 0 1 3 881
36 0 1 3 1038
36 0 1 3 613
36 0 1 3 776
36 0 1 3 414
36 0 1 3 443
36 0 1 3 538
37 0 0 0 853
37 0 0 0 807
37 0 0 0 1166
37 0 0 0 533
37 0 0 0 722
37 0 0 0 878
37 0 0 0 924
37 0 0 0 580
37 0 0 0 967
37 0 0 0 1050
37 0 0 0 576
37 0 0 0 1672
37 0 0 0 601
37 0 0 0 717
37 0 0 0 619
37 0 0 0 588
37 0 0 0 576
37 0 0 0 639
37 0 0 0 564
37 0 0 0 700
37 0 0 1 1056
37 0 0 1 948
37 0 0 1 721
37 0 0 1 1147
37 0 0 1 1008
37 0 0 1 762
37 0 0 1 1208
37 0 0 1 722
37 0 0 1 857
37 0 0 1 699
37 0 1 2 929
37 0 1 2 919
37 0 1 2 675
37 0 1 2 1093
37 0 1 2 1111
37 0 1 2 1593
37 0 1 2 1463
37 0 1 2 1201
37 0 1 2 962
37 0 1 3 544
37 0 1 3 907
37 0 1 3 655
37 0 1 3 717
37 0 1 3 739
37 0 1 3 1004
37 0 1 3 471
37 0 1 3 1184
37 0 1 3 1268
37 0 1 3 394
37 0 1 3 613
37 0 1 3 813
37 0 1 3 581
37 0 1 3 437
37 0 1 3 589
37 0 1 3 813
37 0 1 3 592
37 0 1 3 520
37 0 1 3 962
37 0 1 3 883
37 0 1 3 817
38 0 0 0 675
38 0 0 0 686
38 0 0 0 566
38 0 0 0 403
38 0 0 0 701
38 0 0 0 1013
38 0 0 0 554
38 0 0 0 637
38 0 0 0 605
38 0 0 0 982
38 0 0 0 654
38 0 0 0 574
38 0 0 0 709
38 0 0 0 863
38 0 0 0 1342
38 0 0 0 766
38 0 0 0 668
38 0 0 0 706
38 0 0 0 909
38 0 0 0 809
38 0 0 0 611
38 0 0 0 814
38 0 0 0 547
38 0 0 0 1191
38 0 0 0 963
38 0 0 0 435
38 0 0 1 766
38 0 0 1 1218
38 0 0 1 385
38 0 0 1 462
38 0 1 2 480
38 0 1 2 936
38 0 1 2 574
38 0 1 2 663
38 0 1 2 606
38 0 1 2 834
38 0 1 2 1102
38 0 1 2 1446
38 0 1 3 399
38 0 1 3 823
38 0 1 3 797
38 0 1 3 681
38 0 1 3 832
38 0 1 3 319
38 0 1 3 401
38 0 1 3 990
38 0 1 3 1093
38 0 1 3 957
38 0 1 3 891
38 0 1 3 888
38 0 1 3 243
38 0 1 3 708
38 0 1 3 519
38 0 1 3 669
38 0 1 3 1202
38 0 1 3 521
38 0 1 3 806
38 0 1 3 1460
38 0 1 3 832
38 0 1 3 286
39 0 0 0 768
39 0 0 0 979
39 0 0 0 599
39 0 0 0 731
39 0 0 0 832
39 0 0 0 761
39 0 0 0 936
39 0 0 0 970
39 0 0 0 592
39 0 0 0 775
39 0 0 0 653
39 0 0 0 960
39 0 0 0 818
39 0 0 0 1054
39 0 0 0 803
39 0 0 0 578
39 0 0 0 888
39 0 0 0 525
39 0 0 0 762
39 0 0 0 559
39 0 0 0 580
39 0 0 0 582
39 0 0 0 754
39 0 0 0 650
39 0 0 0 500
39 0 0 1 471
39 0 0 1 585
39 0 0 1 1041
39 0 0 1 762
39 0 0 1 392
39 0 1 2 1174
39 0 1 2 982
39 0 1 3 816
39 0 1 3 1047
39 0 1 3 1098
39 0 1 3 405
39 0 1 3 801
39 0 1 3 642
39 0 1 3 765
39 0 1 3 623
39 0 1 3 374
39 0 1 3 312
39 0 1 3 200
39 0 1 3 658
39 0 1 3 447
39 0 1 3 644
39 0 1 3 956
39 0 1 3 772
39 0 1 3 744
39 0 1 3 642
39 0 1 3 692
39 0 1 3 411
39 0 1 3 869
39 0 1 3 707
39 0 1 3 843
39 0 1 3 750
39 0 1 3 596
39 0 1 3 1075
39 0 1 3 581
39 0 1 3 387
